tns_index,epoch,length_tns,pkt_type,len_mode,frame_numbers,conn_id,direction,src_ip,src_port,dst_ip,dst_port,canon_a_ip,canon_a_port,canon_b_ip,canon_b_port,pdu_index_in_conn,delta_t_in_conn,conn_len,direction_num
3842,1742830340.709073,850,6,len4,3694,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2210,0.00021409988403320312,5474,0.0
3850,1742830340.7431722,272,6,len4,3710,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2226,0.0002110004425048828,5474,0.0
1056,1742830340.7784948,832,6,len4,3747,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2241,0.017030000686645508,5474,1.0
3859,1742830340.802229,497,6,len4,3752,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2246,0.0003118515014648437,5474,0.0
1064,1742830340.852047,187,6,len4,3764,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2257,0.008311986923217773,5474,1.0
1066,1742830340.860789,168,6,len4,3768,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2261,0.008303165435791016,5474,1.0
3870,1742830340.868439,107,6,len4,3775,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2268,4.696846008300781e-05,5474,0.0
3871,1742830340.8746538,1378,6,len4,3777,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2270,0.001268148422241211,5474,0.0
1071,1742830340.877634,187,6,len4,3778,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2271,0.0029799938201904297,5474,1.0
3874,1742830340.888222,2140,6,len4,"3783,3784",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2276,0.0004189014434814453,5474,0.0
1074,1742830340.8954382,187,6,len4,3786,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2277,0.007215976715087891,5474,1.0
3875,1742830340.895618,208,6,len4,3787,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2278,0.0001800060272216797,5474,0.0
1084,1742830340.923538,21,6,len4,3806,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2297,6.389617919921875e-05,5474,1.0
3885,1742830340.9235651,219,6,len4,3807,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2298,2.694129943847656e-05,5474,0.0
3889,1742830340.924353,199,6,len4,3815,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2306,3.3855438232421875e-05,5474,0.0
1091,1742830340.92461,21,6,len4,3820,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2311,6.985664367675781e-05,5474,1.0
1092,1742830340.924709,21,6,len4,3822,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2313,7.319450378417969e-05,5474,1.0
1102,1742830340.936738,21,6,len4,3843,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2333,0.00017690658569335938,5474,1.0
3919,1742830341.028022,163,6,len4,3880,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2366,2.5033950805664066e-05,5474,0.0
1122,1742830341.028383,21,6,len4,3887,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2373,7.009506225585938e-05,5474,1.0
1126,1742830341.028753,21,6,len4,3895,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2381,6.794929504394531e-05,5474,1.0
1129,1742830341.029094,21,6,len4,3901,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2387,7.390975952148438e-05,5474,1.0
3942,1742830341.0447528,194,6,len4,3926,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2412,2.408027648925781e-05,5474,0.0
1149,1742830341.0454981,21,6,len4,3941,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2427,7.200241088867188e-05,5474,1.0
3953,1742830341.054266,116,6,len4,3948,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2434,6.008148193359375e-05,5474,0.0
3954,1742830341.054455,107,6,len4,3950,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2436,2.598762512207031e-05,5474,0.0
1154,1742830341.062111,172,6,len4,3951,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2437,0.0076558589935302734,5474,1.0
1157,1742830341.062994,21,6,len4,3957,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2443,7.605552673339844e-05,5474,1.0
3959,1742830341.063119,203,6,len4,3960,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2446,2.5033950805664066e-05,5474,0.0
1168,1742830341.0639288,21,6,len4,3979,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2465,5.91278076171875e-05,5474,1.0
1171,1742830341.064189,21,6,len4,3985,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2471,7.200241088867188e-05,5474,1.0
3988,1742830341.120492,195,6,len4,4018,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2504,1.6927719116210938e-05,5474,0.0
3992,1742830341.120869,194,6,len4,4026,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2512,2.288818359375e-05,5474,0.0
1194,1742830341.1211321,21,6,len4,4031,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2517,6.794929504394531e-05,5474,1.0
3997,1742830341.121334,188,6,len4,4036,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2522,2.312660217285156e-05,5474,0.0
1204,1742830341.148896,21,6,len4,4051,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2537,0.00016808509826660156,5474,1.0
1206,1742830341.168843,21,6,len4,4055,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2541,0.0001499652862548828,5474,1.0
1207,1742830341.187018,761,6,len4,4058,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2543,0.0181119441986084,5474,1.0
1208,1742830341.197181,2053,6,len4,"4060,4061",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2545,0.009897947311401369,5474,1.0
4009,1742830341.19797,635,6,len4,4063,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2546,0.0007889270782470702,5474,0.0
1210,1742830341.21013,704,6,len4,4068,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2549,0.003074884414672852,5474,1.0
4016,1742830341.271675,287,6,len4,4085,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2560,0.00019621849060058596,5474,0.0
1219,1742830341.325989,531,6,len4,4094,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2567,0.006751060485839844,5474,1.0
1226,1742830341.361608,21,6,len4,4110,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2581,0.00031113624572753906,5474,1.0
1229,1742830341.392711,557,6,len4,4126,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2587,0.009919881820678713,5474,1.0
4032,1742830341.418083,513,6,len4,4133,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2592,0.00023603439331054688,5474,0.0
1233,1742830341.4420462,170,6,len4,4136,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2595,0.009562969207763672,5474,1.0
1256,1742830341.792641,686,6,len4,4206,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2641,0.016162872314453125,5474,1.0
4057,1742830341.7928462,692,6,len4,4207,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2642,0.00020503997802734372,5474,0.0
1259,1742830341.841153,151,6,len4,4212,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2647,0.015056848526000975,5474,1.0
4061,1742830341.858309,1617,6,len4,"4217,4218",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2650,0.0009179115295410156,5474,0.0
4064,1742830341.883545,2240,6,len4,"4231,4232",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2656,0.0004839897155761719,5474,0.0
4066,1742830341.894086,850,6,len4,4237,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2660,0.0002307891845703125,5474,0.0
1267,1742830341.913593,726,6,len4,4240,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2663,0.010365009307861328,5474,1.0
4075,1742830341.982817,193,6,len4,4255,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2678,0.00011801719665527344,5474,0.0
4076,1742830341.994291,193,6,len4,4257,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2680,0.00011706352233886721,5474,0.0
1281,1742830342.086057,180,6,len4,4278,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2691,0.010417938232421877,5474,1.0
4091,1742830342.1339731,107,6,len4,4309,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2710,0.00012898445129394529,5474,0.0
4100,1742830342.176646,1064,6,len4,4329,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2728,0.00030493736267089844,5474,0.0
4103,1742830342.185614,357,6,len4,4335,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2734,0.00018215179443359372,5474,0.0
1314,1742830342.365546,1056,6,len4,4366,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2757,0.0006549358367919923,5474,1.0
4116,1742830342.4241722,136,6,len4,4370,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2760,0.00012683868408203125,5474,0.0
1317,1742830342.498702,164,6,len4,4374,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2763,0.07392597198486328,5474,1.0
1320,1742830342.562144,166,6,len4,4381,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2769,0.0005240440368652344,5474,1.0
4122,1742830342.621036,136,6,len4,4385,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2772,0.00013303756713867188,5474,0.0
4126,1742830342.73575,136,6,len4,4395,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2780,0.00010991096496582033,5474,0.0
4135,1742830342.979474,237,6,len4,4417,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2798,0.00010609626770019533,5474,0.0
1345,1742830344.168027,164,6,len4,4445,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2819,0.05099797248840332,5474,1.0
1350,1742830347.558224,183,6,len4,4460,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2829,0.07789206504821777,5474,1.0
1351,1742830347.6399028,615,6,len4,4463,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2831,0.08144998550415039,5474,1.0
4154,1742830347.649904,330,6,len4,4468,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2836,0.00018596649169921875,5474,0.0
1355,1742830347.658034,619,6,len4,4471,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2839,0.00549006462097168,5474,1.0
1358,1742830347.66889,597,6,len4,4483,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2845,0.002281904220581055,5474,1.0
4159,1742830347.6690722,370,6,len4,4484,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2846,0.0001819133758544922,5474,0.0
1359,1742830347.674577,920,6,len4,4485,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2847,0.005505084991455078,5474,1.0
1368,1742830347.712692,683,6,len4,4510,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2865,0.0028519630432128906,5474,1.0
1371,1742830347.7225661,585,6,len4,4519,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2871,0.0029828548431396484,5474,1.0
4172,1742830347.72278,383,6,len4,4520,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2872,0.00021409988403320312,5474,0.0
4173,1742830347.7271,421,6,len4,4522,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2874,0.00016188621520996094,5474,0.0
1374,1742830347.731265,726,6,len4,4525,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2877,0.002093076705932617,5474,1.0
1395,1742830348.325204,164,6,len4,4599,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2917,0.22078299522399905,5474,1.0
4198,1742830348.82075,134,6,len4,4611,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2926,0.00011897087097167969,5474,0.0
1403,1742830351.989708,3441,6,len4,"4622,4623,4624",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2933,0.022629976272583008,5474,1.0
4202,1742830351.99035,3376,6,len4,"4626,4627,4628",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2934,0.0006420612335205077,5474,0.0
1414,1742830352.0461118,1244,6,len4,4661,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2956,0.0018091201782226558,5474,1.0
4222,1742830352.166851,674,6,len4,4686,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2973,0.00023794174194335938,5474,0.0
1423,1742830352.182941,598,6,len4,4687,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,2974,0.016089916229248047,5474,1.0
4227,1742830352.567152,183,6,len4,4698,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2983,8.702278137207031e-05,5474,0.0
4229,1742830352.581922,136,6,len4,4703,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2987,8.416175842285156e-05,5474,0.0
4235,1742830352.6654232,183,6,len4,4717,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,2999,0.00012898445129394529,5474,0.0
4247,1742830352.77515,183,6,len4,4747,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3023,8.702278137207031e-05,5474,0.0
4248,1742830352.781879,692,6,len4,4749,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3025,0.00023484230041503906,5474,0.0
1449,1742830352.782193,1169,6,len4,4750,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3026,0.0003139972686767578,5474,1.0
1458,1742830352.806537,170,6,len4,4775,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3044,0.0036029815673828134,5474,1.0
4278,1742830352.9431539,379,6,len4,4822,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3085,0.00021719932556152344,5474,0.0
4281,1742830352.9539711,376,6,len4,4831,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3091,0.00017690658569335938,5474,0.0
1483,1742830352.955527,1783,6,len4,"4834,4835",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3094,0.00042510032653808594,5474,1.0
1485,1742830352.964443,664,6,len4,4840,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3098,0.005037069320678711,5474,1.0
1488,1742830352.9987109,766,6,len4,4847,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3104,0.005370140075683594,5474,1.0
1492,1742830353.0107641,747,6,len4,4858,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3112,0.002981901168823242,5474,1.0
1497,1742830353.091086,745,6,len4,4875,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3122,0.0034809112548828125,5474,1.0
4299,1742830353.097122,329,6,len4,4880,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3127,0.0001919269561767578,5474,0.0
1502,1742830353.10241,21,6,len4,4891,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3132,0.0003831386566162109,5474,1.0
4304,1742830353.103294,4132,6,len4,"4903,4904,4905",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3137,4.696846008300781e-05,5474,0.0
4306,1742830353.104043,4023,6,len4,"4913,4914,4915",10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3141,5.412101745605469e-05,5474,0.0
1512,1742830353.117722,151,6,len4,4937,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3152,0.002741098403930664,5474,1.0
1514,1742830353.129533,8111,6,len4,"4941,4942,4943,4944,4945,4946",10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3156,0.006770133972167969,5474,1.0
4319,1742830353.149564,183,6,len4,4975,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3169,5.91278076171875e-05,5474,0.0
1522,1742830353.1751769,151,6,len4,4977,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3170,0.025613069534301758,5474,1.0
4322,1742830353.1836169,183,6,len4,4984,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3175,9.202957153320312e-05,5474,0.0
1534,1742830353.323752,797,6,len4,5008,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3194,0.08945083618164062,5474,1.0
4335,1742830353.333025,239,6,len4,5022,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3201,5.102157592773438e-05,5474,0.0
1543,1742830353.362001,170,6,len4,5043,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3212,0.004572868347167969,5474,1.0
4343,1742830353.3728259,183,6,len4,5050,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3217,6.413459777832031e-05,5474,0.0
1549,1742830353.394218,626,6,len4,5057,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3224,0.0029120445251464844,5474,1.0
4358,1742830353.4346151,183,6,len4,5086,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3247,4.601478576660156e-05,5474,0.0
1562,1742830353.442538,503,6,len4,5092,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3250,0.002609968185424805,5474,1.0
1563,1742830353.448013,745,6,len4,5094,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3252,0.00507807731628418,5474,1.0
4364,1742830353.4634259,374,6,len4,5101,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3259,7.009506225585938e-05,5474,0.0
4374,1742830353.678109,374,6,len4,5127,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3279,0.00011396408081054688,5474,0.0
1582,1742830353.714537,1122,6,len4,5138,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3290,0.003932952880859375,5474,1.0
1595,1742830353.795618,170,6,len4,5166,10.116.192.4:1527<->10.116.55.127:55036,rev,10.116.55.127,55036,10.116.192.4,1527,10.116.192.4,1527,10.116.55.127,55036,3316,0.006373167037963867,5474,1.0
4393,1742830353.795708,107,6,len4,5167,10.116.192.4:1527<->10.116.55.127:55036,fwd,10.116.192.4,1527,10.116.55.127,55036,10.116.192.4,1527,10.116.55.127,55036,3317,8.988380432128906e-05,5474,0.0
